date,fiscal_year,product_code,customer_code,sold_quantity
2017-09-01,2018,A3019150206,90016175,3
2017-09-01,2018,A3019150206,90022071,215
2017-09-01,2018,A3019150206,90022073,28
2017-09-01,2018,A3019150206,90022074,253
2017-09-01,2018,A3019150206,90022075,186
2017-09-01,2018,A3019150206,90022077,210
2017-09-01,2018,A3019150206,90022078,85
2017-09-01,2018,A3019150206,90022079,27
2017-09-01,2018,A3019150206,90022081,128
2017-09-01,2018,A3019150206,90022082,164
2017-09-01,2018,A3019150206,90022083,38
2017-09-01,2018,A3019150206,90023022,14
2017-09-01,2018,A3019150206,90023023,13
2017-09-01,2018,A3019150206,90023025,30
2017-09-01,2018,A3019150206,90023026,13
2017-09-01,2018,A3019150206,90023027,12
2017-09-01,2018,A3019150206,90023029,13
2017-09-01,2018,A3019150206,90023030,5
2017-09-01,2018,A3019150206,90027207,20
2017-09-01,2018,A3718150101,70012042,0
2017-09-01,2018,A3718150101,70012043,0
2017-09-01,2018,A3718150101,90012033,0
2017-09-01,2018,A3718150101,90012034,0
2017-09-01,2018,A3718150101,90012035,0
2017-09-01,2018,A3718150101,90012037,0
2017-09-01,2018,A3718150101,90012038,0
2017-09-01,2018,A3718150101,90012039,0
2017-09-01,2018,A3718150101,90012041,0
2017-09-01,2018,A3718150102,70012042,0
2017-09-01,2018,A3718150102,70012043,0
2017-09-01,2018,A3718150102,90012033,0
2017-09-01,2018,A3718150102,90012034,0
2017-09-01,2018,A3718150102,90012035,0
2017-09-01,2018,A3718150102,90012037,0
2017-09-01,2018,A3718150102,90012038,0
2017-09-01,2018,A3718150102,90012039,0
2017-09-01,2018,A3718150102,90012041,0
2017-09-01,2018,A3718150103,70012042,0
2017-09-01,2018,A3718150103,70012043,0
2017-09-01,2018,A3718150103,90012033,0
2017-09-01,2018,A3718150103,90012034,0
2017-09-01,2018,A3718150103,90012035,0
2017-09-01,2018,A3718150103,90012037,0
2017-09-01,2018,A3718150103,90012038,0
2017-09-01,2018,A3718150103,90012039,0
2017-09-01,2018,A3718150103,90012041,0
2017-09-01,2018,A3718150104,70012042,0
2017-09-01,2018,A3718150104,70012043,0
2017-09-01,2018,A3718150104,90012033,0
2017-09-01,2018,A3718150104,90012034,0
2017-09-01,2018,A3718150104,90012035,0
2017-09-01,2018,A3718150104,90012037,0
2017-09-01,2018,A3718150104,90012038,0
2017-09-01,2018,A3718150104,90012039,0
2017-09-01,2018,A3718150104,90012041,0
2017-09-01,2018,A3718150105,70012042,0
2017-09-01,2018,A3718150105,70012043,0
2017-09-01,2018,A3718150105,90012033,0
2017-09-01,2018,A3718150105,90012034,0
2017-09-01,2018,A3718150105,90012035,0
2017-09-01,2018,A3718150105,90012037,0
2017-09-01,2018,A3718150105,90012038,0
2017-09-01,2018,A3718150105,90012039,0
2017-09-01,2018,A3718150105,90012041,0
2017-09-01,2018,A3818150201,70012042,0
2017-09-01,2018,A3818150201,70012043,0
2017-09-01,2018,A3818150201,90012033,0
2017-09-01,2018,A3818150201,90012034,0
2017-09-01,2018,A3818150201,90012035,0
2017-09-01,2018,A3818150201,90012037,0
2017-09-01,2018,A3818150201,90012038,0
2017-09-01,2018,A3818150201,90012039,0
2017-09-01,2018,A3818150201,90012041,0
2017-09-01,2018,A3818150202,70012042,0
2017-09-01,2018,A3818150202,70012043,0
2017-09-01,2018,A3818150202,90012033,0
2017-09-01,2018,A3818150202,90012034,0
2017-09-01,2018,A3818150202,90012035,0
2017-09-01,2018,A3818150202,90012037,0
2017-09-01,2018,A3818150202,90012038,0
2017-09-01,2018,A3818150202,90012039,0
2017-09-01,2018,A3818150202,90012041,0
2017-09-01,2018,A4118110101,70002017,9
2017-09-01,2018,A4118110101,70002018,4
2017-09-01,2018,A4118110101,70003181,2
2017-09-01,2018,A4118110101,70003182,2
2017-09-01,2018,A4118110101,70006157,1
2017-09-01,2018,A4118110101,70006158,1
2017-09-01,2018,A4118110101,70007198,8
2017-09-01,2018,A4118110101,70007199,6
2017-09-01,2018,A4118110101,70008169,1
2017-09-01,2018,A4118110101,70008170,1
2017-09-01,2018,A4118110101,70011193,1
2017-09-01,2018,A4118110101,70011194,1
2017-09-01,2018,A4118110101,70012042,0
2017-09-01,2018,A4118110101,70012043,0
2017-09-01,2018,A4118110101,70022085,5
2017-09-01,2018,A4118110101,80001019,2
2017-09-01,2018,A4118110101,80006154,5
2017-09-01,2018,A4118110101,80006155,5
2017-09-01,2018,A4118110101,80007195,19
2017-09-01,2018,A4118110101,90002001,3
2017-09-01,2018,A4118110101,90002002,4
2017-09-01,2018,A4118110101,90002003,6
2017-09-01,2018,A4118110101,90002005,10
2017-09-01,2018,A4118110101,90002006,5
2017-09-01,2018,A4118110101,90002007,4
2017-09-01,2018,A4118110101,90002009,8
2017-09-01,2018,A4118110101,90002010,4
2017-09-01,2018,A4118110101,90002011,12
2017-09-01,2018,A4118110101,90002013,12
2017-09-01,2018,A4118110101,90002014,11
2017-09-01,2018,A4118110101,90002015,7
2017-09-01,2018,A4118110101,90003179,3
2017-09-01,2018,A4118110101,90007197,5
2017-09-01,2018,A4118110101,90008165,3
2017-09-01,2018,A4118110101,90008166,2
2017-09-01,2018,A4118110101,90008167,1
2017-09-01,2018,A4118110101,90011185,2
2017-09-01,2018,A4118110101,90011186,1
2017-09-01,2018,A4118110101,90011187,1
2017-09-01,2018,A4118110101,90011189,1
2017-09-01,2018,A4118110101,90011190,1
2017-09-01,2018,A4118110101,90011191,2
2017-09-01,2018,A4118110101,90012033,0
2017-09-01,2018,A4118110101,90012034,0
2017-09-01,2018,A4118110101,90012035,0
2017-09-01,2018,A4118110101,90012037,0
2017-09-01,2018,A4118110101,90012038,0
2017-09-01,2018,A4118110101,90012039,0
2017-09-01,2018,A4118110101,90012041,0
2017-09-01,2018,A4118110101,90013121,1
2017-09-01,2018,A4118110101,90022071,2
2017-09-01,2018,A4118110101,90022073,6
2017-09-01,2018,A4118110101,90022074,3
2017-09-01,2018,A4118110101,90022075,1
2017-09-01,2018,A4118110101,90022077,2
2017-09-01,2018,A4118110101,90022078,4
2017-09-01,2018,A4118110101,90022079,4
2017-09-01,2018,A4118110101,90022081,4
2017-09-01,2018,A4118110101,90022082,4
2017-09-01,2018,A4118110101,90022083,1
2017-09-01,2018,A4118110101,90023023,1
2017-09-01,2018,A4118110101,90023026,1
2017-09-01,2018,A4118110101,90023027,1
2017-09-01,2018,A4118110101,90023029,1
2017-09-01,2018,A4118110101,90027207,1
2017-09-01,2018,A4118110102,70002017,6
2017-09-01,2018,A4118110102,70002018,2
2017-09-01,2018,A4118110102,70003181,1
2017-09-01,2018,A4118110102,70003182,3
2017-09-01,2018,A4118110102,70006158,1
2017-09-01,2018,A4118110102,70007198,5
2017-09-01,2018,A4118110102,70007199,4
2017-09-01,2018,A4118110102,70008169,1
2017-09-01,2018,A4118110102,70008170,2
2017-09-01,2018,A4118110102,70011193,2
2017-09-01,2018,A4118110102,70011194,1
2017-09-01,2018,A4118110102,70012042,0
2017-09-01,2018,A4118110102,70012043,0
2017-09-01,2018,A4118110102,70013126,1
2017-09-01,2018,A4118110102,70022085,5
2017-09-01,2018,A4118110102,70023031,1
2017-09-01,2018,A4118110102,80001019,1
2017-09-01,2018,A4118110102,80006154,4
2017-09-01,2018,A4118110102,80006155,2
2017-09-01,2018,A4118110102,80007195,9
2017-09-01,2018,A4118110102,90001021,1
2017-09-01,2018,A4118110102,90002001,11
2017-09-01,2018,A4118110102,90002002,8
2017-09-01,2018,A4118110102,90002003,9
2017-09-01,2018,A4118110102,90002005,11
2017-09-01,2018,A4118110102,90002006,4
2017-09-01,2018,A4118110102,90002007,12
2017-09-01,2018,A4118110102,90002009,11
2017-09-01,2018,A4118110102,90002010,8
2017-09-01,2018,A4118110102,90002011,7
2017-09-01,2018,A4118110102,90002013,8
2017-09-01,2018,A4118110102,90002014,10
2017-09-01,2018,A4118110102,90002015,3
2017-09-01,2018,A4118110102,90003179,2
2017-09-01,2018,A4118110102,90006153,1
2017-09-01,2018,A4118110102,90007197,4
2017-09-01,2018,A4118110102,90008165,2
2017-09-01,2018,A4118110102,90008166,1
2017-09-01,2018,A4118110102,90008167,1
2017-09-01,2018,A4118110102,90011185,1
2017-09-01,2018,A4118110102,90011186,1
2017-09-01,2018,A4118110102,90011187,1
2017-09-01,2018,A4118110102,90011189,1
2017-09-01,2018,A4118110102,90011190,2
2017-09-01,2018,A4118110102,90011191,1
2017-09-01,2018,A4118110102,90012033,0
2017-09-01,2018,A4118110102,90012034,0
2017-09-01,2018,A4118110102,90012035,0
2017-09-01,2018,A4118110102,90012037,0
2017-09-01,2018,A4118110102,90012038,0
2017-09-01,2018,A4118110102,90012039,0
2017-09-01,2018,A4118110102,90012041,0
2017-09-01,2018,A4118110102,90022071,5
2017-09-01,2018,A4118110102,90022073,6
2017-09-01,2018,A4118110102,90022074,2
2017-09-01,2018,A4118110102,90022075,2
2017-09-01,2018,A4118110102,90022077,4
2017-09-01,2018,A4118110102,90022078,3
2017-09-01,2018,A4118110102,90022079,6
2017-09-01,2018,A4118110102,90022081,6
2017-09-01,2018,A4118110102,90022082,4
2017-09-01,2018,A4118110102,90022083,5
2017-09-01,2018,A4118110102,90023022,1
2017-09-01,2018,A4118110102,90023025,1
2017-09-01,2018,A4118110102,90023026,1
2017-09-01,2018,A4118110102,90027207,2
2017-09-01,2018,A4118110103,70002017,11
2017-09-01,2018,A4118110103,70002018,3
2017-09-01,2018,A4118110103,70003181,3
2017-09-01,2018,A4118110103,70003182,3
2017-09-01,2018,A4118110103,70006157,1
2017-09-01,2018,A4118110103,70006158,2
2017-09-01,2018,A4118110103,70007198,6
2017-09-01,2018,A4118110103,70007199,5
2017-09-01,2018,A4118110103,70008169,1
2017-09-01,2018,A4118110103,70008170,1
2017-09-01,2018,A4118110103,70011193,1
2017-09-01,2018,A4118110103,70011194,2
2017-09-01,2018,A4118110103,70012042,0
2017-09-01,2018,A4118110103,70012043,0
2017-09-01,2018,A4118110103,70022085,2
2017-09-01,2018,A4118110103,80001019,1
2017-09-01,2018,A4118110103,80006154,4
2017-09-01,2018,A4118110103,80006155,7
2017-09-01,2018,A4118110103,80007195,22
2017-09-01,2018,A4118110103,90002001,11
2017-09-01,2018,A4118110103,90002002,6
2017-09-01,2018,A4118110103,90002003,2
2017-09-01,2018,A4118110103,90002005,7
2017-09-01,2018,A4118110103,90002006,4
2017-09-01,2018,A4118110103,90002007,4
2017-09-01,2018,A4118110103,90002009,9
2017-09-01,2018,A4118110103,90002010,11
2017-09-01,2018,A4118110103,90002011,9
2017-09-01,2018,A4118110103,90002013,4
2017-09-01,2018,A4118110103,90002014,8
2017-09-01,2018,A4118110103,90002015,11
2017-09-01,2018,A4118110103,90003179,2
2017-09-01,2018,A4118110103,90006153,2
2017-09-01,2018,A4118110103,90007197,7
2017-09-01,2018,A4118110103,90008165,1
2017-09-01,2018,A4118110103,90008166,2
2017-09-01,2018,A4118110103,90008167,1
2017-09-01,2018,A4118110103,90011185,2
2017-09-01,2018,A4118110103,90011186,1
2017-09-01,2018,A4118110103,90011187,1
2017-09-01,2018,A4118110103,90011189,1
2017-09-01,2018,A4118110103,90011190,1
2017-09-01,2018,A4118110103,90011191,1
2017-09-01,2018,A4118110103,90012033,0
2017-09-01,2018,A4118110103,90012034,0
2017-09-01,2018,A4118110103,90012035,0
2017-09-01,2018,A4118110103,90012037,0
2017-09-01,2018,A4118110103,90012038,0
2017-09-01,2018,A4118110103,90012039,0
2017-09-01,2018,A4118110103,90012041,0
2017-09-01,2018,A4118110103,90022071,2
2017-09-01,2018,A4118110103,90022073,6
2017-09-01,2018,A4118110103,90022074,5
2017-09-01,2018,A4118110103,90022075,5
2017-09-01,2018,A4118110103,90022077,1
2017-09-01,2018,A4118110103,90022078,5
2017-09-01,2018,A4118110103,90022079,3
2017-09-01,2018,A4118110103,90022081,7
2017-09-01,2018,A4118110103,90022082,1
2017-09-01,2018,A4118110103,90022083,6
2017-09-01,2018,A4118110103,90023023,1
2017-09-01,2018,A4118110103,90023025,1
2017-09-01,2018,A4118110103,90023027,1
2017-09-01,2018,A4118110103,90023030,1
2017-09-01,2018,A4118110103,90027207,1
2017-09-01,2018,A4118110104,70002017,4
2017-09-01,2018,A4118110104,70002018,5
2017-09-01,2018,A4118110104,70003181,1
2017-09-01,2018,A4118110104,70003182,2
2017-09-01,2018,A4118110104,70006157,2
2017-09-01,2018,A4118110104,70006158,1
2017-09-01,2018,A4118110104,70007198,6
2017-09-01,2018,A4118110104,70007199,5
2017-09-01,2018,A4118110104,70008169,3
2017-09-01,2018,A4118110104,70008170,2
2017-09-01,2018,A4118110104,70011193,1
2017-09-01,2018,A4118110104,70011194,2
2017-09-01,2018,A4118110104,70012042,0
2017-09-01,2018,A4118110104,70012043,0
2017-09-01,2018,A4118110104,70022085,2
2017-09-01,2018,A4118110104,80001019,2
2017-09-01,2018,A4118110104,80006154,4
2017-09-01,2018,A4118110104,80006155,5
2017-09-01,2018,A4118110104,80007195,25
2017-09-01,2018,A4118110104,90002001,11
2017-09-01,2018,A4118110104,90002002,6
2017-09-01,2018,A4118110104,90002003,7
2017-09-01,2018,A4118110104,90002005,4
2017-09-01,2018,A4118110104,90002006,9
2017-09-01,2018,A4118110104,90002007,7
2017-09-01,2018,A4118110104,90002009,11
2017-09-01,2018,A4118110104,90002010,2
2017-09-01,2018,A4118110104,90002011,7
2017-09-01,2018,A4118110104,90002013,7
2017-09-01,2018,A4118110104,90002014,5
2017-09-01,2018,A4118110104,90002015,8
2017-09-01,2018,A4118110104,90003179,1
2017-09-01,2018,A4118110104,90006153,1
2017-09-01,2018,A4118110104,90007197,3
2017-09-01,2018,A4118110104,90008165,2
2017-09-01,2018,A4118110104,90008166,2
2017-09-01,2018,A4118110104,90008167,3
2017-09-01,2018,A4118110104,90011185,2
2017-09-01,2018,A4118110104,90011189,2
2017-09-01,2018,A4118110104,90011190,1
2017-09-01,2018,A4118110104,90011191,2
2017-09-01,2018,A4118110104,90012033,0
2017-09-01,2018,A4118110104,90012034,0
2017-09-01,2018,A4118110104,90012035,0
2017-09-01,2018,A4118110104,90012037,0
2017-09-01,2018,A4118110104,90012038,0
2017-09-01,2018,A4118110104,90012039,0
2017-09-01,2018,A4118110104,90012041,0
2017-09-01,2018,A4118110104,90013122,1
2017-09-01,2018,A4118110104,90022071,4
2017-09-01,2018,A4118110104,90022073,2
2017-09-01,2018,A4118110104,90022074,4
2017-09-01,2018,A4118110104,90022075,4
2017-09-01,2018,A4118110104,90022077,1
2017-09-01,2018,A4118110104,90022078,4
2017-09-01,2018,A4118110104,90022079,5
2017-09-01,2018,A4118110104,90022081,6
2017-09-01,2018,A4118110104,90022082,2
2017-09-01,2018,A4118110104,90022083,5
2017-09-01,2018,A4118110104,90023025,1
2017-09-01,2018,A4118110104,90023027,1
2017-09-01,2018,A4118110104,90023030,1
2017-09-01,2018,A4118110104,90027207,1
2017-09-01,2018,A4118110105,70002017,4
2017-09-01,2018,A4118110105,70002018,4
2017-09-01,2018,A4118110105,70003181,4
2017-09-01,2018,A4118110105,70003182,2
2017-09-01,2018,A4118110105,70006157,1
2017-09-01,2018,A4118110105,70007198,5
2017-09-01,2018,A4118110105,70007199,6
2017-09-01,2018,A4118110105,70008169,4
2017-09-01,2018,A4118110105,70008170,1
2017-09-01,2018,A4118110105,70011193,2
2017-09-01,2018,A4118110105,70011194,2
2017-09-01,2018,A4118110105,70012042,0
2017-09-01,2018,A4118110105,70012043,0
2017-09-01,2018,A4118110105,70022085,5
2017-09-01,2018,A4118110105,80001019,2
2017-09-01,2018,A4118110105,80006154,3
2017-09-01,2018,A4118110105,80006155,2
2017-09-01,2018,A4118110105,80007195,24
2017-09-01,2018,A4118110105,90002001,9
2017-09-01,2018,A4118110105,90002002,5
2017-09-01,2018,A4118110105,90002003,11
2017-09-01,2018,A4118110105,90002005,2
2017-09-01,2018,A4118110105,90002006,5
2017-09-01,2018,A4118110105,90002007,6
2017-09-01,2018,A4118110105,90002009,6
2017-09-01,2018,A4118110105,90002010,8
2017-09-01,2018,A4118110105,90002011,6
2017-09-01,2018,A4118110105,90002013,2
2017-09-01,2018,A4118110105,90002014,8
2017-09-01,2018,A4118110105,90002015,11
2017-09-01,2018,A4118110105,90003179,3
2017-09-01,2018,A4118110105,90006153,1
2017-09-01,2018,A4118110105,90007197,5
2017-09-01,2018,A4118110105,90008165,3
2017-09-01,2018,A4118110105,90008166,1
2017-09-01,2018,A4118110105,90008167,3
2017-09-01,2018,A4118110105,90011185,2
2017-09-01,2018,A4118110105,90011186,1
2017-09-01,2018,A4118110105,90011187,1
2017-09-01,2018,A4118110105,90011189,2
2017-09-01,2018,A4118110105,90011190,1
2017-09-01,2018,A4118110105,90011191,2
2017-09-01,2018,A4118110105,90012033,0
2017-09-01,2018,A4118110105,90012034,0
2017-09-01,2018,A4118110105,90012035,0
2017-09-01,2018,A4118110105,90012037,0
2017-09-01,2018,A4118110105,90012038,0
2017-09-01,2018,A4118110105,90012039,0
2017-09-01,2018,A4118110105,90012041,0
2017-09-01,2018,A4118110105,90013119,1
2017-09-01,2018,A4118110105,90022071,3
2017-09-01,2018,A4118110105,90022073,2
2017-09-01,2018,A4118110105,90022074,4
2017-09-01,2018,A4118110105,90022075,5
2017-09-01,2018,A4118110105,90022077,4
2017-09-01,2018,A4118110105,90022078,1
2017-09-01,2018,A4118110105,90022079,4
2017-09-01,2018,A4118110105,90022081,8
2017-09-01,2018,A4118110105,90022082,1
2017-09-01,2018,A4118110105,90022083,4
2017-09-01,2018,A4118110105,90023022,1
2017-09-01,2018,A4118110105,90023025,1
2017-09-01,2018,A4118110105,90023026,1
2017-09-01,2018,A4118110105,90023030,1
2017-09-01,2018,A4118110105,90027207,1
2017-09-01,2018,A4118110106,70002017,6
2017-09-01,2018,A4118110106,70002018,11
2017-09-01,2018,A4118110106,70003181,3
2017-09-01,2018,A4118110106,70003182,1
2017-09-01,2018,A4118110106,70006158,1
2017-09-01,2018,A4118110106,70007198,5
2017-09-01,2018,A4118110106,70007199,6
2017-09-01,2018,A4118110106,70008169,3
2017-09-01,2018,A4118110106,70008170,3
2017-09-01,2018,A4118110106,70011193,1
2017-09-01,2018,A4118110106,70011194,2
2017-09-01,2018,A4118110106,70012042,0
2017-09-01,2018,A4118110106,70012043,0
2017-09-01,2018,A4118110106,70022085,2
2017-09-01,2018,A4118110106,70023031,1
2017-09-01,2018,A4118110106,80001019,2
2017-09-01,2018,A4118110106,80006154,6
2017-09-01,2018,A4118110106,80006155,3
2017-09-01,2018,A4118110106,80007195,23
2017-09-01,2018,A4118110106,90002001,4
2017-09-01,2018,A4118110106,90002002,2
2017-09-01,2018,A4118110106,90002003,11
2017-09-01,2018,A4118110106,90002005,11
2017-09-01,2018,A4118110106,90002006,9
2017-09-01,2018,A4118110106,90002007,6
2017-09-01,2018,A4118110106,90002009,16
2017-09-01,2018,A4118110106,90002010,5
2017-09-01,2018,A4118110106,90002011,2
2017-09-01,2018,A4118110106,90002013,10
2017-09-01,2018,A4118110106,90002014,10
2017-09-01,2018,A4118110106,90002015,7
2017-09-01,2018,A4118110106,90003179,2
2017-09-01,2018,A4118110106,90006153,2
2017-09-01,2018,A4118110106,90007197,5
2017-09-01,2018,A4118110106,90008165,1
2017-09-01,2018,A4118110106,90008166,1
2017-09-01,2018,A4118110106,90008167,2
2017-09-01,2018,A4118110106,90011185,2
2017-09-01,2018,A4118110106,90011186,1
2017-09-01,2018,A4118110106,90011187,1
2017-09-01,2018,A4118110106,90011189,2
2017-09-01,2018,A4118110106,90011190,1
2017-09-01,2018,A4118110106,90011191,1
2017-09-01,2018,A4118110106,90012033,0
2017-09-01,2018,A4118110106,90012034,0
2017-09-01,2018,A4118110106,90012035,0
2017-09-01,2018,A4118110106,90012037,0
2017-09-01,2018,A4118110106,90012038,0
2017-09-01,2018,A4118110106,90012039,0
2017-09-01,2018,A4118110106,90012041,0
2017-09-01,2018,A4118110106,90022071,3
2017-09-01,2018,A4118110106,90022073,3
2017-09-01,2018,A4118110106,90022074,6
2017-09-01,2018,A4118110106,90022075,5
2017-09-01,2018,A4118110106,90022077,4
2017-09-01,2018,A4118110106,90022078,4
2017-09-01,2018,A4118110106,90022079,4
2017-09-01,2018,A4118110106,90022081,9
2017-09-01,2018,A4118110106,90022082,2
2017-09-01,2018,A4118110106,90022083,1
2017-09-01,2018,A4118110106,90023023,1
2017-09-01,2018,A4118110106,90027207,1
2017-09-01,2018,A4118110107,70002017,10
2017-09-01,2018,A4118110107,70002018,10
2017-09-01,2018,A4118110107,70003181,3
2017-09-01,2018,A4118110107,70003182,2
2017-09-01,2018,A4118110107,70006157,1
2017-09-01,2018,A4118110107,70006158,2
2017-09-01,2018,A4118110107,70007198,3
2017-09-01,2018,A4118110107,70007199,5
2017-09-01,2018,A4118110107,70008169,1
2017-09-01,2018,A4118110107,70008170,3
2017-09-01,2018,A4118110107,70011194,2
2017-09-01,2018,A4118110107,70012042,0
2017-09-01,2018,A4118110107,70012043,0
2017-09-01,2018,A4118110107,70022085,4
2017-09-01,2018,A4118110107,70023031,1
2017-09-01,2018,A4118110107,80001019,1
2017-09-01,2018,A4118110107,80006154,2
2017-09-01,2018,A4118110107,80006155,6
2017-09-01,2018,A4118110107,80007195,26
2017-09-01,2018,A4118110107,90002001,9
2017-09-01,2018,A4118110107,90002002,11
2017-09-01,2018,A4118110107,90002003,5
2017-09-01,2018,A4118110107,90002005,7
2017-09-01,2018,A4118110107,90002006,7
2017-09-01,2018,A4118110107,90002007,10
2017-09-01,2018,A4118110107,90002009,14
2017-09-01,2018,A4118110107,90002010,12
2017-09-01,2018,A4118110107,90002011,6
2017-09-01,2018,A4118110107,90002013,5
2017-09-01,2018,A4118110107,90002014,11
2017-09-01,2018,A4118110107,90002015,7
2017-09-01,2018,A4118110107,90003179,3
2017-09-01,2018,A4118110107,90006153,1
2017-09-01,2018,A4118110107,90007197,7
2017-09-01,2018,A4118110107,90008165,2
2017-09-01,2018,A4118110107,90008166,3
2017-09-01,2018,A4118110107,90008167,2
2017-09-01,2018,A4118110107,90011185,1
2017-09-01,2018,A4118110107,90011186,1
2017-09-01,2018,A4118110107,90011187,2
2017-09-01,2018,A4118110107,90011189,2
2017-09-01,2018,A4118110107,90011190,2
2017-09-01,2018,A4118110107,90011191,2
2017-09-01,2018,A4118110107,90012033,0
2017-09-01,2018,A4118110107,90012034,0
2017-09-01,2018,A4118110107,90012035,0
2017-09-01,2018,A4118110107,90012037,0
2017-09-01,2018,A4118110107,90012038,0
2017-09-01,2018,A4118110107,90012039,0
2017-09-01,2018,A4118110107,90012041,0
2017-09-01,2018,A4118110107,90013118,1
2017-09-01,2018,A4118110107,90013121,1
2017-09-01,2018,A4118110107,90022071,2
2017-09-01,2018,A4118110107,90022073,5
2017-09-01,2018,A4118110107,90022074,3
2017-09-01,2018,A4118110107,90022075,5
2017-09-01,2018,A4118110107,90022077,6
2017-09-01,2018,A4118110107,90022078,2
2017-09-01,2018,A4118110107,90022079,2
2017-09-01,2018,A4118110107,90022081,2
2017-09-01,2018,A4118110107,90022082,4
2017-09-01,2018,A4118110107,90022083,2
2017-09-01,2018,A4118110107,90023026,1
2017-09-01,2018,A4118110107,90023029,1
2017-09-01,2018,A4118110107,90027207,1
2017-09-01,2018,A4218110201,70002017,5
2017-09-01,2018,A4218110201,70002018,3
2017-09-01,2018,A4218110201,70003181,2
2017-09-01,2018,A4218110201,70003182,1
2017-09-01,2018,A4218110201,70006158,1
2017-09-01,2018,A4218110201,70007198,6
2017-09-01,2018,A4218110201,70007199,6
2017-09-01,2018,A4218110201,70008169,2
2017-09-01,2018,A4218110201,70008170,3
2017-09-01,2018,A4218110201,70011193,2
2017-09-01,2018,A4218110201,70012042,0
2017-09-01,2018,A4218110201,70012043,0
2017-09-01,2018,A4218110201,70022085,3
2017-09-01,2018,A4218110201,80001019,1
2017-09-01,2018,A4218110201,80006154,1
2017-09-01,2018,A4218110201,80006155,4
2017-09-01,2018,A4218110201,80007195,10
2017-09-01,2018,A4218110201,90002001,3
2017-09-01,2018,A4218110201,90002002,3
2017-09-01,2018,A4218110201,90002003,11
2017-09-01,2018,A4218110201,90002005,9
2017-09-01,2018,A4218110201,90002006,9
2017-09-01,2018,A4218110201,90002007,6
2017-09-01,2018,A4218110201,90002009,16
2017-09-01,2018,A4218110201,90002010,5
2017-09-01,2018,A4218110201,90002011,5
2017-09-01,2018,A4218110201,90002013,6
2017-09-01,2018,A4218110201,90002014,6
2017-09-01,2018,A4218110201,90002015,10
2017-09-01,2018,A4218110201,90003179,1
2017-09-01,2018,A4218110201,90006153,1
2017-09-01,2018,A4218110201,90007197,2
2017-09-01,2018,A4218110201,90008165,2
2017-09-01,2018,A4218110201,90008166,2
2017-09-01,2018,A4218110201,90008167,3
2017-09-01,2018,A4218110201,90011185,1
2017-09-01,2018,A4218110201,90011186,1
2017-09-01,2018,A4218110201,90011187,1
2017-09-01,2018,A4218110201,90011189,1
2017-09-01,2018,A4218110201,90011190,2
2017-09-01,2018,A4218110201,90011191,1
2017-09-01,2018,A4218110201,90012033,0
2017-09-01,2018,A4218110201,90012034,0
2017-09-01,2018,A4218110201,90012035,0
2017-09-01,2018,A4218110201,90012037,0
2017-09-01,2018,A4218110201,90012038,0
2017-09-01,2018,A4218110201,90012039,0
2017-09-01,2018,A4218110201,90012041,0
2017-09-01,2018,A4218110201,90022071,4
2017-09-01,2018,A4218110201,90022073,2
2017-09-01,2018,A4218110201,90022074,4
2017-09-01,2018,A4218110201,90022075,5
2017-09-01,2018,A4218110201,90022077,6
2017-09-01,2018,A4218110201,90022078,5
2017-09-01,2018,A4218110201,90022079,2
2017-09-01,2018,A4218110201,90022081,6
2017-09-01,2018,A4218110201,90022082,5
2017-09-01,2018,A4218110201,90022083,6
2017-09-01,2018,A4218110201,90023023,1
2017-09-01,2018,A4218110201,90023026,1
2017-09-01,2018,A4218110201,90023027,1
2017-09-01,2018,A4218110201,90023029,1
2017-09-01,2018,A4218110201,90023030,1
2017-09-01,2018,A4218110201,90027207,1
2017-09-01,2018,A4218110202,70002017,5
2017-09-01,2018,A4218110202,70002018,9
2017-09-01,2018,A4218110202,70003181,3
2017-09-01,2018,A4218110202,70003182,3
2017-09-01,2018,A4218110202,70006157,1
2017-09-01,2018,A4218110202,70006158,1
2017-09-01,2018,A4218110202,70007198,5
2017-09-01,2018,A4218110202,70007199,3
2017-09-01,2018,A4218110202,70008169,1
2017-09-01,2018,A4218110202,70008170,2
2017-09-01,2018,A4218110202,70011193,1
2017-09-01,2018,A4218110202,70011194,2
2017-09-01,2018,A4218110202,70012042,0
2017-09-01,2018,A4218110202,70012043,0
2017-09-01,2018,A4218110202,70013125,1
2017-09-01,2018,A4218110202,70022085,2
2017-09-01,2018,A4218110202,70023031,1
2017-09-01,2018,A4218110202,80001019,1
2017-09-01,2018,A4218110202,80006154,5
2017-09-01,2018,A4218110202,80006155,5
2017-09-01,2018,A4218110202,80007195,16
2017-09-01,2018,A4218110202,90002001,10
2017-09-01,2018,A4218110202,90002002,11
2017-09-01,2018,A4218110202,90002003,8
2017-09-01,2018,A4218110202,90002005,11
2017-09-01,2018,A4218110202,90002006,7
2017-09-01,2018,A4218110202,90002007,11
2017-09-01,2018,A4218110202,90002009,7
2017-09-01,2018,A4218110202,90002010,11
2017-09-01,2018,A4218110202,90002011,11
2017-09-01,2018,A4218110202,90002013,10
2017-09-01,2018,A4218110202,90002014,5
2017-09-01,2018,A4218110202,90002015,5
2017-09-01,2018,A4218110202,90003179,3
2017-09-01,2018,A4218110202,90006153,1
2017-09-01,2018,A4218110202,90007197,5
2017-09-01,2018,A4218110202,90008165,3
2017-09-01,2018,A4218110202,90008166,3
